GEOID10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,COUNT,Shape_Leng,Shape_Area
53053062000,2065337,33947,47.2293124,-122.4184094,4228,0.073555766,0.00024934
53053071601,4032408,0,47.1797628,-122.4100405,4920,0.093150162,0.000478506
53053073111,3722813,9777,47.1222606,-122.2774345,4346,0.103715242,0.000442434
53053940007,2496062,19583,47.232117,-122.4011947,3150,0.07635807,0.000298811
53053940006,1825313,0,47.2153941,-122.4012241,2447,0.060721733,0.000216745
53053073116,16086210,51408,47.022268,-122.32238,3352,0.181194036,0.001909685
53053072800,17788609,5712976,47.1023688,-122.6646903,8267,0.296895958,0.002784842
53053072107,4886687,160238,47.167782,-122.5585803,4197,0.10961206,0.00059875
53053071703,870866,50966,47.1709835,-122.463994,3670,0.069522029,0.000109372
53053073113,18494403,6944,47.0719425,-122.2649319,6364,0.24358317,0.002191041
53053072506,15310755,12251321,47.3645964,-122.5517132,3438,0.249470882,0.003281851
53053071411,3379474,0,47.0718234,-122.4088549,4725,0.100274967,0.000400223
53053071410,5863766,0,47.0857643,-122.4199422,5724,0.141675361,0.000694612
53053072308,7758469,9209648,47.2057027,-122.5747949,6886,0.260095551,0.002014372
53053940010,8891471,277252,47.2059953,-122.3015523,3985,0.23627126,0.001088575
53053071409,2125874,0,47.1007056,-122.4174613,4409,0.084046847,0.000251896
53053073302,2969879,104978,47.1972462,-122.2371882,4033,0.130601548,0.000364992
53053071803,4601874,0,47.1847255,-122.5078626,5254,0.140714323,0.000546132
53053073115,6850712,3197,47.0394147,-122.3483495,4449,0.124566701,0.000811193
53053072106,3402637,0,47.186136,-122.533961,5921,0.095891828,0.000403822
53053072105,4670508,15487,47.1871468,-122.553261,5230,0.126965995,0.000556152
53053062600,6947731,6314,47.2203846,-122.4773836,2977,0.206129872,0.000825818
53053073200,547849892,11770247,46.8396447,-122.1317883,6220,1.457528378,0.065993232
53053072410,13514702,24930837,47.2524317,-122.6399961,3633,0.297057643,0.004568041
53053073110,5662560,138804,47.1337449,-122.2530423,3864,0.137821795,0.000687847
53053073108,9902119,0,47.0940827,-122.3370511,7451,0.157735289,0.001173168
53053071902,6314496,2751449,47.1530137,-122.5374064,5183,0.1756334,0.001075279
53053072307,1953748,0,47.2165495,-122.5529414,4357,0.085734938,0.000232
53053072311,2443701,6948,47.231509,-122.5321758,4231,0.082774196,0.000291077
53053072109,4061199,10540232,47.1668216,-122.6128467,3468,0.207784736,0.001732331
53053072407,5520662,4000034,47.2984272,-122.5635095,4790,0.201366811,0.001132256
53053073001,64359627,959259,46.9683597,-122.5002896,6082,0.413262409,0.007720854
53053070100,1897355141,13767066,46.9553624,-121.8157019,3406,2.723270432,0.225887061
53053073006,119019611,2753601,46.8987783,-122.4184454,3828,0.680874175,0.014374984
53053070206,38985434,419124,47.1089989,-122.091859,4172,0.472975072,0.004670105
53053071506,3932086,0,47.1216337,-122.4054248,5314,0.125914411,0.000466097
53053071504,2651532,0,47.145689,-122.4452788,5539,0.078057021,0.000314445
53053070309,11566869,21534,47.1858588,-122.1481055,5601,0.219730417,0.001375182
53053063501,1915151,6994,47.186447,-122.4512342,4164,0.063295615,0.00022812
53053071901,4157485,17400,47.1583515,-122.5177139,4713,0.11628464,0.000495209
53053062900,2981953,0,47.2003278,-122.4786272,7365,0.10283514,0.000353989
53053063000,2204913,0,47.1971869,-122.4677762,2956,0.07757788,0.000261731
53053070401,9393178,345153,47.1679233,-122.2248326,2046,0.18417743,0.001155327
53053063502,1927508,9524,47.175075,-122.4516642,5179,0.064370519,0.00022984
53053072405,12241505,14959828,47.2956531,-122.6750802,4107,0.312575318,0.003235204
53053061200,1890515,0,47.2490842,-122.4745331,4968,0.060487898,0.000224627
53053073404,6370806,32560,47.1826415,-122.3069138,6099,0.128118293,0.000759875
53053073005,53829352,74040,46.9733114,-122.3874181,5431,0.330590932,0.00637225
53053072504,15040572,7595182,47.3460517,-122.6414481,4638,0.283836921,0.002694653
53053072309,3382201,2143024,47.224826,-122.5651033,5892,0.129639955,0.000656268
53053060300,5522101,9854287,47.306805,-122.5268439,4106,0.193292286,0.001829031
53053071706,1622812,0,47.1564998,-122.4672848,1909,0.096694914,0.000192488
53053071705,2389704,0,47.1641662,-122.4433982,3768,0.077977038,0.000283492
53053071704,1352619,0,47.1638216,-122.4667714,4360,0.064943137,0.000160461
53053072408,15306485,5135914,47.2834071,-122.5809474,5919,0.232964112,0.002430307
53053071403,5125814,969981,47.1155465,-122.448987,3994,0.108097573,0.000722424
53053070207,32788419,584804,47.1508943,-122.0115296,4948,0.315930457,0.00395806
53053071209,2324686,0,47.1635255,-122.264972,4205,0.075585654,0.000275776
53053072406,16778313,13279,47.3077702,-122.6229472,5831,0.217579676,0.001997477
53053061601,761493,0,47.2542282,-122.4402346,1824,0.048495736,9.04884E-05
53053061800,1383217,0,47.2267887,-122.4518296,2880,0.059619623,0.000164283
53053072603,90877304,107029921,47.1876657,-122.6960086,6462,0.652811247,0.023494877
53053072602,43250535,39077147,47.3084174,-122.7610669,3898,0.486474021,0.009792954
53053072601,44552149,2562768,47.3762038,-122.7506193,5235,0.330172132,0.005611386
53053061500,1171502,0,47.2621959,-122.4494502,4742,0.057965498,0.00013923
53053072503,16511571,6117289,47.3846855,-122.6607818,4186,0.220196795,0.002695402
53053061300,1574643,0,47.2500153,-122.4589966,4808,0.056302762,0.0001871
53053061700,2639447,5766,47.237848,-122.4584513,4578,0.087798664,0.000314239
53053070307,28265985,552446,47.2048941,-122.128268,4876,0.451307261,0.003421829
53053061602,1057274,0,47.2401479,-122.4377427,956,0.058077472,0.000125603
53053070308,3218747,70628,47.183932,-122.1780732,3782,0.099847594,0.000390371
53053072305,4066575,0,47.2311155,-122.5158342,5903,0.10411627,0.000483023
53053062801,3773182,12847,47.2222193,-122.4973623,6130,0.128561311,0.000449641
53053071210,8632042,50462,47.1707139,-122.24239,4515,0.162904529,0.001030122
53053071307,5202525,15994,47.1493363,-122.3334484,4629,0.113943867,0.000618885
53053062802,3001155,0,47.1940103,-122.496448,4112,0.090308775,0.000356227
53053063400,3860357,0,47.1809619,-122.4314571,7592,0.085479825,0.0004581
53053072108,3210272,977923,47.1454232,-122.5576115,5648,0.104547708,0.000496678
53053071408,2923852,0,47.1098273,-122.4204449,4005,0.094565406,0.000346509
53053073114,6903364,17943,47.030805,-122.3745408,5610,0.179327131,0.00081914
53053071503,5629948,74482,47.133306,-122.4516947,5115,0.140669305,0.000676335
53053061400,926850,0,47.2502435,-122.4483264,4442,0.043141139,0.000110129
53053940002,13363873,189129,47.2490363,-122.3642571,3945,0.230307749,0.001610301
53053072313,2558624,0,47.2136116,-122.5174316,3797,0.08730237,0.000303811
53053071806,1706397,0,47.1443886,-122.5053556,4213,0.082549935,0.000202356
53053062500,2900995,0,47.2149304,-122.4522073,7073,0.074203494,0.000344472
53053072111,1947575,0,47.1661657,-122.590846,2514,0.079153763,0.000231051
53053072112,2407945,0,47.1605593,-122.5773633,4369,0.108963905,0.000285637
53053940011,3748599,0,47.301133,-122.4160048,4106,0.167709605,0.000445835
53053071805,1349189,0,47.1599265,-122.5002916,3625,0.05889158,0.000160043
53053060600,2130207,4742856,47.2733562,-122.4580971,5262,0.150961224,0.00081704
53053061100,4353844,41555,47.2455764,-122.4936719,6200,0.106683042,0.000522222
53053072312,2470362,0,47.2042886,-122.5203211,5612,0.089364851,0.00029328
53053071808,1955314,118426,47.178353,-122.4746903,3920,0.063024648,0.000246073
53053071807,4143029,98497,47.1695266,-122.495482,3480,0.128586142,0.000503217
53053073123,9568219,97538,47.0903198,-122.2431361,4549,0.232055595,0.001145335
53053070404,5031959,204492,47.1116228,-122.2200468,4465,0.200556142,0.000620589
53053070403,13959395,262085,47.0801301,-122.2071121,3693,0.297524296,0.001684492
53053070313,13820618,158785,47.2078839,-122.193698,6029,0.22706374,0.001659765
53053070314,4101375,1672508,47.2300552,-122.1944515,2880,0.139363145,0.000685784
53053070315,9786712,74463,47.2379348,-122.163218,4597,0.197682842,0.001171622
53053070316,3477261,2673,47.247259,-122.2206713,5207,0.094875882,0.00041346
53053073125,6257553,0,47.0793129,-122.316583,9584,0.160708827,0.00074117
53053072903,26973708,3898514,47.1289002,-122.6057942,2716,0.336705864,0.003660021
53053071407,8440957,0,47.0618192,-122.3511337,6632,0.158179705,0.000999456
53053060800,2583067,0,47.265596,-122.4963465,4940,0.070908306,0.00030701
53053073119,95934984,3855920,46.9720079,-122.213659,3154,0.61676199,0.011796246
53053072507,4228810,1501891,47.3287892,-122.5856632,2643,0.145081207,0.000681932
53053072409,5852712,2594299,47.2832879,-122.6150485,2510,0.151821657,0.001004232
53053071406,16419729,45075,47.0733893,-122.3822004,6126,0.213156539,0.00195027
53053073126,1403615,0,47.0907184,-122.3014937,3616,0.055348014,0.000166285
53053073408,2743923,19952,47.1994555,-122.3202118,4124,0.105824889,0.000328086
53053073406,4358684,65650,47.1839926,-122.2645159,4775,0.136941066,0.000525068
53053073121,2848714,0,47.1034997,-122.3054274,4708,0.081004852,0.000337565
53053071310,6498020,4148,47.1314507,-122.3461628,4571,0.131811136,0.000770877
53053071309,4133642,0,47.1150434,-122.3403114,4335,0.148132138,0.00048993
53053072906,228247892,2841538,47.0454568,-122.5519881,1392,1.148495477,0.027352594
53053940004,17917481,110083,47.2077761,-122.3725062,6504,0.229776828,0.002140246
53053071206,7884503,6124,47.1661273,-122.323965,6589,0.158431193,0.000936038
53053062300,2455992,0,47.2142233,-122.4167847,5244,0.074862671,0.000291627
53053060200,15688122,9223768,47.2668489,-122.4078355,1928,0.285893855,0.002960924
53053060904,1936288,12198,47.2806538,-122.5091286,5015,0.065971298,0.000231653
53053061002,3010227,8198,47.2462062,-122.5223595,4187,0.087535462,0.000358647
53053061001,2870693,1714346,47.253948,-122.5485229,3791,0.104248238,0.000544815
53053070312,8306722,15975,47.1665638,-122.2056856,4869,0.154525538,0.000987433
53053940003,4084968,127493,47.2287315,-122.3450761,6790,0.097292314,0.000500329
53053073120,3303454,13060,47.1162824,-122.2980948,3412,0.108012174,0.000393112
53053073122,5032221,0,47.1057866,-122.2741687,4392,0.132418944,0.000596329
53053073405,2970131,1797,47.1745628,-122.2781059,3649,0.094843581,0.000352645
53053073407,2342644,71859,47.1983845,-122.2976951,3608,0.089359832,0.00028661
53053073124,3917608,0,47.0645059,-122.304125,2793,0.097680943,0.000463891
53053070703,5745871,103929,47.2489124,-122.3177058,6065,0.13423102,0.000695065
53053071306,12236867,0,47.1240725,-122.3793226,6166,0.200032758,0.001450587
53053073301,14546898,269368,47.2248304,-122.2363016,5467,0.211461266,0.001759759
53053060700,2105872,0,47.261373,-122.4785267,6523,0.065630095,0.000250274
53053072310,2098981,0,47.2295839,-122.5435661,3803,0.08135412,0.000249307
53053072000,2686195,473449,47.1229256,-122.5401796,4779,0.149877628,0.000374552
53053073118,30926837,222958,47.0448354,-122.2375969,4601,0.318694843,0.003686701
53053072905,5817747,0,47.0909343,-122.6067137,5214,0.145540639,0.000689226
53053072907,16190482,0,47.1060657,-122.5398907,4679,0.236950358,0.001918622
53053073500,16363259,21131,47.2320641,-122.273831,7030,0.188265215,0.001946117
53053061900,1039867,0,47.2276734,-122.4341708,1961,0.045539392,0.000123506
53053070310,5623201,44073,47.1607452,-122.1649269,5178,0.136423945,0.000672259
53053072901,18236439,3086,47.1298545,-122.4905632,2507,0.290421597,0.002162362
53053071602,4693479,0,47.1599423,-122.4182984,7355,0.119588191,0.000556747
53053071305,9953796,9826,47.1506822,-122.386232,3705,0.165105028,0.001181696
53053073117,49431877,230790,46.9669034,-122.3256853,3791,0.357625876,0.005870129
53053072505,21660801,3475,47.3769849,-122.5993723,6904,0.216150163,0.002580295
53053940005,4263478,0,47.2791894,-122.3721534,5839,0.13451433,0.000506864
53053060500,2116833,668446,47.275208,-122.4754377,3923,0.088627942,0.000331102
53053060905,3040429,985528,47.2665694,-122.5335814,6359,0.093809397,0.000478516
53053060906,1577617,0,47.2632968,-122.5098129,2045,0.05452918,0.0001875
53053060903,2313030,1442717,47.2860173,-122.5263961,3043,0.086828556,0.000446524
53053060400,2537792,3976447,47.2852555,-122.4851483,3896,0.128473412,0.0007746
53053063100,2341220,106487,47.1974147,-122.45178,4270,0.070630003,0.000290562
53053070205,19198521,48014,47.1593963,-122.0886541,3458,0.197407993,0.00228313
53053071207,4852552,38129,47.1604416,-122.2781334,5671,0.119533019,0.000580105
53053063200,2361068,0,47.1989933,-122.4321664,4855,0.068175006,0.000280277
53053071505,4496258,0,47.1323773,-122.4235678,5202,0.110269127,0.000533079
53053070311,4985147,1573,47.1573307,-122.1379143,4624,0.127948026,0.000591493
53053940009,7891822,0,47.22974,-122.3127618,2845,0.142575043,0.000937357
53053940008,3054041,0,47.2939997,-122.39546,5902,0.099881131,0.000363181
53053070204,5176930,62258,47.1390217,-122.1299688,3598,0.143283414,0.000621238
53053071304,5346451,27399,47.1330146,-122.3093647,5895,0.116641662,0.00063721
53053071707,1269312,0,47.1547535,-122.4423065,2853,0.061600389,0.000150553
53053070203,35618989,433040,47.1299811,-122.184254,5203,0.287066117,0.004273724
53053071100,6512566,2443,47.1747129,-122.3718732,2362,0.123909426,0.000772983
53053940001,3041777,13399381,47.3053995,-122.4435979,2760,0.329743374,0.001955776
53053071205,7821788,4405,47.1870716,-122.3416388,4668,0.143013948,0.000928794
53053071208,3685684,4004,47.1421826,-122.2715319,7128,0.10201484,0.000437519
53053062400,2266569,0,47.2145262,-122.4337774,5471,0.069223884,0.000269137
53061041810,893332,0,47.8860716,-122.2490656,5035,0.052514674,0.000107427
53061051924,2656040,0,47.818915,-122.1962239,5974,0.08506936,0.000318993
53061051922,3810087,0,47.8110567,-122.2248515,4687,0.123277764,0.000457525
53061051921,2453189,0,47.8208453,-122.2204838,3882,0.090543498,0.00029464
53061051926,8485750,0,47.7937206,-122.1619665,4611,0.139130759,0.001018656
53061052115,3056367,0,47.8698349,-122.1561804,6726,0.084856219,0.000367428
53061052114,6511457,0,47.8506574,-122.154929,4988,0.140947076,0.000782503
53061052209,8488223,156304,47.8308302,-122.0133223,5029,0.215594129,0.001038622
53061052709,20141509,0,48.0899357,-122.0985926,3337,0.232438196,0.002431576
53061053604,16014933,70858,48.080509,-122.0070461,4120,0.382520354,0.001941714
53061053603,41041523,427037,48.0468633,-122.0181814,3848,0.407484907,0.005001996
53061052906,2418969,0,48.069198,-122.1536756,4445,0.079585317,0.000291913
53061053508,14992453,0,48.1874425,-122.1660906,3409,0.264946743,0.001813357
53061052905,2077632,0,48.0674688,-122.1733772,4239,0.082968578,0.000250713
53061041809,1079258,0,47.8917497,-122.2455166,5007,0.055957857,0.0001298
53061051928,2302030,0,47.8434058,-122.2480891,4783,0.078162491,0.000276604
53061041303,3800694,0,47.940822,-122.2465469,4502,0.10031671,0.000457528
53061051923,3718999,0,47.8327478,-122.2090256,4745,0.117690443,0.000446772
53061051925,8038600,0,47.7949205,-122.1910322,6295,0.144615475,0.000965001
53061052208,2078470,0,47.8564399,-121.9845322,4096,0.105428846,0.000249804
53061052708,3161371,0,48.0626285,-122.1301068,5344,0.079262706,0.000381455
53061053507,4770172,0,48.1643568,-122.1298558,4726,0.10184822,0.000576702
53061053509,8433436,0,48.1633405,-122.1616238,3909,0.157578098,0.001019562
53061040500,1812087,198968,47.9849396,-122.1815113,2402,0.07996979,0.000242297
53061052003,5854797,27393,47.8522285,-122.1797467,7273,0.118434546,0.000706954
53061052118,11235896,0,47.8662947,-122.1319588,6843,0.245026399,0.001350656
53061990100,0,13141096,48.2830295,-122.4109963,0,0.204930112,0.00159235
53077001701,1025239750,9076072,46.609332,-120.1275008,3083,1.966016467,0.121466447
53077001400,5539748,0,46.5616817,-120.4803555,3444,0.120003272,0.000649942
53077000700,2930010,0,46.5920019,-120.5185173,7072,0.08435191,0.000343948
53077940002,232675713,69748,46.3643375,-120.3859959,4430,1.169209312,0.027209748
53077002200,207538119,0,46.4457849,-120.2378123,7745,0.9152605,0.024297878
53077001100,12739213,0,46.5683552,-120.5514979,6931,0.167297226,0.00149479
53077002900,212438376,522430,46.6755603,-120.8067087,6570,1.060339781,0.025037645
53077002002,9359323,0,46.3128998,-120.0127521,8600,0.18929156,0.001093131
53077001000,2600920,0,46.5890308,-120.5513369,5885,0.09848909,0.000305301
53077002001,8655704,0,46.3290394,-120.0075187,8401,0.181368468,0.001011243
53077000200,3561044,0,46.6149359,-120.5021571,5553,0.115799706,0.000418199
53077001800,245445521,1826614,46.3388353,-119.9317361,7140,1.242363392,0.028890304
53077000100,2942750,0,46.5989316,-120.5056287,3095,0.150104649,0.000345488
53077940003,4625086022,3847262,46.2572521,-120.8482239,3682,4.876912393,0.540020153
53077940001,305073210,186307,46.4153618,-120.5522905,6409,1.148358885,0.035717981
53077002701,389715483,801663,46.1086032,-120.0117827,3440,1.176064885,0.04544665
53077003100,66031639,564896,46.704844,-120.5844385,5232,0.65031366,0.007833856
53077940004,8368163,0,46.4459053,-120.4198037,6777,0.154413169,0.00097972
53077000800,2582076,0,46.5962765,-120.5513573,4495,0.098548148,0.000303129
53077000400,10619234,0,46.6100355,-120.5907918,7423,0.208845635,0.001246981
53077001300,8097760,0,46.5578214,-120.505069,2731,0.159438723,0.000949991
53077003200,10866313,82638,46.6467921,-120.5410036,6682,0.195138362,0.001286556
53077000300,4878288,273352,46.6170425,-120.5410006,4521,0.126695183,0.000605014
53077000600,1530447,0,46.6074848,-120.5226786,6953,0.060399429,0.000179706
53077000500,2487751,0,46.6048935,-120.5440076,5202,0.088429639,0.000292101
53077001602,20522683,1428200,46.6035105,-120.4517288,6854,0.329448188,0.002577387
53077001501,2999151,0,46.593852,-120.4881209,6991,0.089481122,0.000352076
53077001502,1685599,0,46.5824636,-120.4848233,2804,0.070107001,0.000197835
53077001202,2787810,0,46.5775804,-120.5085831,6318,0.075945337,0.00032717
53077001601,76971400,81574,46.6226881,-120.4080484,2413,0.647217854,0.009050212
53077002802,30087650,0,46.5712418,-120.6265845,7882,0.421821251,0.003530602
53077000902,4932084,0,46.5787024,-120.5925953,3805,0.113911026,0.000578829
53077000901,5874537,0,46.5932649,-120.5964548,7411,0.135050414,0.000689617
53077002801,91918417,0,46.5654863,-120.718882,5359,0.78180993,0.010784927
53077003002,28996971,248699,46.7104463,-120.6717268,3668,0.570701722,0.003439843
53077002102,108868890,608131,46.3232841,-120.1026783,7578,0.779735825,0.012789851
53077002101,192847632,0,46.4209503,-120.0338234,1950,0.97222878,0.022567822
53077001902,4827111,0,46.2501878,-119.918712,6417,0.120516373,0.00056315
53077940006,4504122,0,46.3841309,-120.3070574,4839,0.121786636,0.000526739
53077940005,5135221,0,46.3731394,-120.3161842,4695,0.11933662,0.000600425
53077001201,1272260,0,46.5780583,-120.525125,3928,0.049599594,0.00014931
53077001901,5280437,0,46.2601139,-119.8946965,3834,0.131958279,0.000616145
53077003400,27116430,555592,46.6548127,-120.5700319,4382,0.387418387,0.003252145
53077003001,3018735710,19990480,46.7468157,-121.0980508,4584,4.511041255,0.357795139
53077001702,82656629,967779,46.536568,-120.4171048,6023,0.54018429,0.009805275
53035090700,16564043,5741668,47.6852821,-122.5277093,5183,0.240261353,0.002672359
53035090800,18682097,8972845,47.6693456,-122.5631367,4169,0.248952198,0.003311843
53035090900,7644460,2848650,47.6333101,-122.5117509,7032,0.15767352,0.001255808
53035091000,28621805,11936287,47.6132875,-122.5438046,6641,0.378099653,0.00485152
53035080101,2222361,313851,47.597107,-122.6486496,2417,0.076030315,0.000303323
53035080102,2354254,301891,47.5922515,-122.637693,4615,0.087165036,0.00031764
53035080200,2488264,0,47.5976,-122.6212773,3511,0.068938279,0.000297591
53035080300,1665517,210839,47.5824265,-122.6232033,3149,0.060123302,0.000224341
53035080400,2834364,3864805,47.5863131,-122.601983,3361,0.157809544,0.000800961
53035080600,2338050,881527,47.5794687,-122.6494564,4921,0.088014089,0.000384917
53035080700,3803231,2761749,47.5884104,-122.6706847,3236,0.145363822,0.000784966
53035092801,11770222,228389,47.4958759,-122.6138939,4311,0.164622608,0.001432061
53035091204,3555560,1355228,47.6476451,-122.674504,3135,0.106215969,0.000587861
53035091302,34238847,3261215,47.6525241,-122.7426112,5609,0.414689948,0.004489523
53035091400,8211672,4788416,47.6074006,-122.6924666,3093,0.181928033,0.001555245
53035091500,5088200,3345302,47.6289311,-122.6690341,3968,0.145840533,0.001009197
53035091600,5122360,8927,47.6396874,-122.6496358,6356,0.099435366,0.000614134
53035091700,7387771,2791563,47.6425805,-122.6193568,7944,0.148969176,0.001218315
53035091800,6609390,1983511,47.6113967,-122.6081424,2944,0.155975165,0.00102791
53035092000,189809951,13491358,47.561546,-122.8554719,5683,0.935417183,0.024298653
53035080500,1067007,1484277,47.5683301,-122.6232745,2900,0.088261583,0.000304947
53035080900,13699200,932765,47.561565,-122.6985439,4430,0.213763778,0.001748855
53035081000,3139645,1117719,47.5543853,-122.6691723,3652,0.13419529,0.000508754
53035081100,1496010,0,47.5649675,-122.6575808,2897,0.070166729,0.00017881
53035081200,875177,0,47.5671811,-122.6428551,3017,0.048139657,0.00010461
53035081400,1694251,2209121,47.5610421,-122.6387647,3513,0.100879432,0.000466475
53035091301,35032604,4542756,47.6173992,-122.8168629,4327,0.410569492,0.004735742
53035091201,5768215,965858,47.6484942,-122.7008884,3886,0.140239722,0.000806143
53035091203,6132066,119224,47.6707603,-122.6645322,7182,0.148309077,0.000748726
53035091900,3954778,2248976,47.6136699,-122.6522303,4160,0.165849379,0.000742137
53035090101,46128405,11503619,47.8624388,-122.567003,5611,0.533901281,0.006927246
53035090102,49753095,8290878,47.8204765,-122.5109577,5781,0.51493344,0.006971454
53035092100,69605304,2404493,47.4951377,-122.7237434,6565,0.46855451,0.008595899
53035092200,5548897,2205400,47.5289923,-122.6484447,6804,0.15784826,0.000926233
53035092400,6106233,0,47.5212725,-122.5964115,6029,0.111982434,0.000729242
53035092500,12153455,4294924,47.5538714,-122.5930563,5609,0.200329949,0.001965492
53007960500,831153905,1548742,47.4702804,-120.5752883,6831,2.343326918,0.09934822
53007960600,9051284,461979,47.5090615,-120.4640287,4064,0.238623069,0.001135903
53007960300,454360084,47879998,47.9176296,-120.25659,6396,1.886710334,0.060417259
53007960100,3049112576,86394467,48.0774396,-120.5179641,2369,4.821498353,0.378678953
53007960200,2544956022,20506846,47.80643,-120.9413363,6251,3.250908436,0.30798165
53007961200,315638438,5109044,47.3204855,-120.2639238,3762,0.996005787,0.038161115
53007960400,136950757,19197962,47.9329129,-120.1075766,3813,0.66423989,0.018794073
53007960700,137055528,6566530,47.5578239,-120.3447168,3455,0.887588199,0.01716572
53007961000,3009866,492175,47.4216904,-120.3128891,6800,0.101995381,0.000417451
53007961100,6837424,772319,47.4001563,-120.3058322,9596,0.16766718,0.000906721
53007960802,6964344,886356,47.4430175,-120.3292825,7202,0.14032175,0.00093621
53007961302,27297720,0,47.4132558,-120.398772,7921,0.367386893,0.003253445
53007961301,16713137,0,47.3943618,-120.3779265,1327,0.287936372,0.001991231
53007960801,25023572,176268,47.4488218,-120.3840392,2666,0.298894781,0.003005322
53035092600,12013860,4572912,47.5610352,-122.5525085,6035,0.230582188,0.001982399
53035092901,70851466,580822,47.4390597,-122.7260004,5645,0.418452053,0.008517606
53035092300,7445949,0,47.5189391,-122.6250081,6123,0.146897507,0.0008892
53035090300,28766162,2962518,47.7245503,-122.7160114,6054,0.291115469,0.003803846
53035090400,22921744,617259,47.7102631,-122.6785877,4574,0.318958431,0.002821149
53035940100,28177329,5354285,47.7322265,-122.5848131,6149,0.338310038,0.00402024
53035940000,12501718,3265512,47.7553263,-122.5115056,3500,0.209347405,0.001891286
53035091100,19851398,9900385,47.6758713,-122.6317757,4866,0.291299323,0.003563909
53035080800,1095272,596310,47.5877911,-122.6911832,1921,0.061172869,0.000202277
53035092802,26561860,1877397,47.4533702,-122.5753609,4395,0.284475326,0.003391672
53035092803,18096707,724849,47.4150138,-122.5864467,2788,0.220008042,0.002243396
53035092902,27436070,397677,47.4341433,-122.6417881,5422,0.292521473,0.003318786
53035090202,52204655,6279601,47.8017003,-122.611808,5079,0.467180752,0.007021819
53035090502,7035968,0,47.7402073,-122.6267559,4559,0.156112317,0.000843762
53035090201,16537061,1938781,47.7826635,-122.6720419,4573,0.235650478,0.002217464
53035090501,5784833,2331301,47.7426164,-122.6545971,3955,0.156112152,0.000973259
53035092704,17955522,7401157,47.5064576,-122.5168074,3215,0.31247982,0.00302744
53035092701,24488817,1038347,47.492996,-122.5767433,4639,0.243938815,0.003047214
53035990100,0,281582622,47.7235943,-122.4593993,0,3.403492966,0.033762141
53043960100,4942288,0,47.6505946,-118.1579556,1743,0.136475444,0.000591679
53043960200,1409942210,21261866,47.7143308,-118.1100198,3115,2.378393427,0.171532419
53043960400,2658779021,12913616,47.397694,-118.3662834,2998,3.082815987,0.318344175
53043960300,1910488436,40568715,47.7226741,-118.6888798,2714,2.299298364,0.233875007
53051970100,1741012374,19735402,48.7170247,-117.2527302,2099,2.39460734,0.215385111
53051970200,1208868881,34525362,48.4090221,-117.295183,2649,2.056258077,0.151039954
53051970300,92616514,2431065,48.1985245,-117.1089611,3300,0.478874996,0.011498421
53051970400,416958420,5108068,48.1559483,-117.3308947,2682,1.242082855,0.051016741
53051970500,166499144,3605410,48.0893927,-117.1425473,2271,0.701091776,0.020539553
53019940000,2808406701,120249139,48.2182275,-118.5224708,1731,2.802178278,0.354345364
53019970100,2004859962,15919670,48.7953667,-118.4328642,2694,3.209893157,0.247198562
53019970200,892887838,4111721,48.6432467,-118.664512,3126,1.98979081,0.109454561
53057951900,58379849,3400440,48.470285,-122.4291068,3519,0.499790278,0.007514455
53057950800,190283907,4983242,48.5766605,-122.3897018,6015,1.075731359,0.023797437
53057951600,33613488,506226,48.5108524,-122.3163599,4352,0.362117867,0.004152559
53057951700,3151608,244865,48.467183,-122.3221375,3689,0.099604336,0.000413037
53057951800,10218661,318816,48.461415,-122.341998,4418,0.167621989,0.001281447
53057951200,759449005,6410638,48.3851241,-121.9524027,2989,2.033864906,0.092985984
53057951300,61386453,3761693,48.4587893,-122.1993304,1853,0.495828808,0.00792168
53057952700,163201773,4509362,48.3413721,-122.3039518,3674,0.877294865,0.020345105
53057952100,84942027,3517503,48.4080493,-122.4390454,3310,0.509698976,0.010744922
53057951000,368689529,6105326,48.5742423,-121.9750855,2821,1.237822117,0.045678084
53057952200,7069755,609523,48.4398674,-122.3421885,4144,0.152566088,0.000933327
53057952600,17008494,1063440,48.4044115,-122.3416864,3821,0.34442985,0.002195038
53057952500,1803395,188766,48.4170171,-122.3390553,3290,0.096494037,0.000242026
53057950900,161897518,1484194,48.6090632,-122.1708686,4071,0.892098765,0.019912391
53057951400,9837486,480694,48.4943419,-122.2411987,4029,0.218150912,0.001255428
53057951500,23175870,14953,48.520744,-122.2460911,9326,0.252597666,0.002823184
53057951100,2340528333,26234151,48.4996471,-121.3291519,4715,3.677349469,0.287953602
53057990100,0,395322972,48.5633513,-122.6711233,0,3.368101159,0.048119066
53057952402,11750928,0,48.4070911,-122.2832995,7408,0.209638667,0.001427346
53057952302,13690231,1006066,48.448413,-122.2834395,8722,0.31410742,0.001786308
53057952401,1811907,0,48.413215,-122.3266477,2831,0.064728417,0.000220113
53057952301,2585306,0,48.4355457,-122.3025868,4562,0.072390379,0.000314202
53057950100,59028301,6089405,48.5393004,-122.6359788,873,1.037536037,0.007931045
53057940200,3252714,1819043,48.4958336,-122.6820211,2181,0.138329807,0.000617108
53057940300,48950621,6463471,48.4541458,-122.603866,4880,0.606460284,0.006736454
53057940400,11757965,2893727,48.4925563,-122.650549,6839,0.291869611,0.001782777
53057940500,1430307,0,48.4954046,-122.6166059,2467,0.063710868,0.000174034
